label,acc_x_mean,acc_x_std,acc_x_max,acc_x_min,acc_y_mean,acc_y_std,acc_y_max,acc_y_min,acc_z_mean,acc_z_std,acc_z_max,acc_z_min,gyro_x_mean,gyro_x_std,gyro_x_max,gyro_x_min,gyro_y_mean,gyro_y_std,gyro_y_max,gyro_y_min,gyro_z_mean,gyro_z_std,gyro_z_max,gyro_z_min
person2,0.0017586584966589117,1.8793694945037165,3.2005735116523657,-4.174697489923974,-0.4687935079630262,3.109844877321601,4.793439721496442,-12.747879200440305,0.26469382551111914,2.110228518151697,5.723593395350746,-6.796032644211957,0.3431280741769557,0.9753216276016811,1.5870788549643924,-1.1463140224665942,-1.4537415034629908,1.1511687059639413,0.17697725114163934,-4.515130486756735,-0.525206699696475,0.7362093156452169,1.080554375518606,-1.5364642479555144
person2,-0.5933043892072339,2.391517919967485,3.1478740365553746,-5.027420256825726,-0.49062496139206296,1.9417962572355343,2.2329697418327377,-6.63852954688688,0.5443446951111367,2.2036836328700877,5.751329714092184,-6.803074096707043,1.0799917330936908,0.3715447847757661,1.6226477618685187,0.2669158049533577,-0.38218140868594513,0.6781501600409595,1.153648884887661,-1.3248117365199195,0.2886068228902219,0.9024963009208576,1.082713256359178,-1.505592429972621
person2,0.07688169745623238,1.9550998273791589,2.4476838174584814,-5.007582449293723,-0.3298056434866322,1.5599113990756954,1.9295931292349562,-6.620118820858414,0.3604266004498299,1.3512300310783234,2.6072039226859713,-2.0934357966328343,0.8908059108397341,0.4010993382694907,1.5897219770489714,0.1663004922898968,-0.3041030593085385,0.7501200111987875,1.149107733242326,-1.309715773495374,0.8130929927163592,0.6579033664610812,2.2516423058491513,-0.45460418310957595
person2,-0.30598345331727733,1.9278891563634113,2.386897849066839,-4.259002509658095,-0.39960462821853404,1.5969752508942556,2.3345768984933346,-4.828968455739464,0.42563043582613896,3.201305184673623,5.45177019043048,-14.381686876758632,0.9241702338457961,0.7767265099118015,2.5048814574906397,-0.825424017949326,-0.408930889920986,1.749349969652033,2.4459953583724787,-4.234266418228302,1.140464906306153,1.2128212059220418,3.108208564946811,-0.4291214260782263
person2,-1.301332042080656,2.797730961985446,4.922876988447898,-5.73187145408676,-0.6444977925821429,2.1781856118956164,2.4102109209887286,-7.193370634955465,0.6189188813687045,3.2329499259134127,5.419066023576485,-14.411665118742604,0.7964387146248575,0.8716176521896966,2.514589725331428,-1.011846641356768,-0.2579810358660126,2.0527234017718,2.435759661883738,-4.2012827110768685,1.8478652450067734,1.4700854817692048,4.408192184138484,-0.35478093263310023
person2,0.15049509390137575,2.8783484548934144,4.922864721778681,-5.720367722206335,-0.6533355121242836,1.6703209579931857,2.3715766633459614,-7.141435355020408,0.12074221697329572,1.5106711818775482,2.25821184285819,-3.822657912317235,-0.14716021479742952,0.8710270907980501,1.133206295065501,-1.53609829961569,-0.022728762792309887,1.1883699212691996,1.7272452708781951,-3.774707565131366,1.1128354951304433,1.4238137976667835,4.4417552318499745,-0.014324768050113356
person2,-0.21792961071177047,2.268612385968594,3.9672164668974923,-4.5791321653163966,-0.4093546251719377,1.4098103182389423,1.982291089523644,-4.396039096704369,0.1482147700528813,2.950624528811333,4.716738379403788,-13.70517356520599,-1.2325559703343218,1.2726627357753586,0.32317066746615386,-3.8481749509838417,-0.4125760116368759,0.9013044437935767,2.2919550855174746,-1.4709115261502286,-0.524027403196825,0.8425405028358434,0.40294991819689924,-1.9697764099419146
person2,-1.193464491239774,2.7662361735284366,5.266735052900153,-5.523966418101775,-0.5528510775142642,1.7447712212444237,2.0526929916473398,-4.916803602670966,0.5848071044168035,2.986204072736475,4.717640409055262,-13.71089856596805,-0.7418992680244301,1.4880079949264489,0.5902744676597016,-3.831865106246354,-0.4904310195544157,1.2424376872349419,2.2805067557298697,-2.0781944366872978,-1.0176774931785189,0.5140148759331123,-0.07464338587580326,-1.9678120682418454
person2,0.12038249175466134,2.464523082910805,5.2583246037365985,-5.460989556968111,-0.6177239332272498,1.426765267911212,2.0093738029585864,-4.90662190573699,-0.13644720209079794,2.736531151469521,2.9716599689514926,-13.982315200145255,0.3268386529536423,0.472280575469642,1.0792404216871183,-1.4728428114979277,0.0915207365656901,1.616124292624859,3.2696061491785247,-2.126360610343523,-0.24667011400674113,0.8502565233685551,1.0673390593652432,-1.4566900451194031
person2,-0.23399293862798026,2.4184959777201467,6.530540588833237,-4.688312582769958,-0.4386144064289412,1.6169122600174746,2.1425841671928567,-4.30559914459576,0.1796141564016762,3.2121713348856797,5.055530381620115,-13.987971887500011,0.4560251008231513,0.32204879713603957,1.1043678533480936,-0.26319364637224146,0.475370972300368,1.3434613263566333,3.294022034685333,-2.082854681559063,0.09643867494674951,0.493842076875092,1.0916298549552954,-0.6133746514338624
person2,-1.5057925694660623,3.3202408378001347,6.543267230327466,-6.181527738104099,-0.5317908668967068,1.8849839419412537,2.0976403386929,-6.7387516434740595,1.0047866449389429,1.8996035952778472,5.03847065108417,-5.044871714349555,0.2005193116262341,0.5133343653351347,0.990977839823854,-0.6823748413530355,0.41507140250447233,0.7026543912796287,1.6044360201703372,-0.8619808502379035,0.5888699721078949,0.8267189732069093,2.00360464604706,-0.5066221046570463
person2,-0.4188437738002392,3.2298469396112264,6.357870052846151,-6.161192878137176,-0.6831397058411888,1.4066836077161775,1.7860286136332881,-6.764593537444485,-0.014976024803334756,1.833852633746439,2.173269099287426,-7.75393951971841,0.6963603913906528,0.8375812565225601,1.7511225148930472,-0.6999411449087957,-0.0928693388556889,0.5974208443898334,0.7932728963991778,-0.8834745081882601,1.5168490200866516,0.5196612044494835,2.103285157160151,0.04698401718591351
person2,-0.03726983461590458,2.9491801425276,5.783825237794831,-5.7814346096362,-0.6214783179024782,1.2903821998237084,0.9375427013919997,-4.660582682176354,0.24790599772375693,2.6279916953785847,3.104758122060789,-11.821789968981513,0.6472169502941901,0.7554010169343187,1.7154204715700634,-0.34256881681006784,-0.03051867512909589,0.5813801076433777,0.9366845532178325,-0.9150162295983166,0.8592964598569394,0.9824707842173657,2.0302398057574473,-0.38892238182591565
person2,-0.6214511262353991,2.5445562469102363,5.790484807087256,-5.740479358534165,-0.3337717055782712,1.131552316374774,1.3383053605707542,-4.6660328737964925,0.8580180545768696,2.1198132729911756,3.1487825503603233,-11.832963046040636,-0.870844067983416,1.4942988457351138,0.7646351552006979,-3.994831290637821,-0.037607918666968665,0.6708032605576472,1.5784194152558193,-1.3885570252533859,-0.827283064133554,1.0869333567560946,0.9923872305069839,-2.864639771574637
person2,0.32077329287399575,1.8664278221763881,3.233411060121659,-4.020662425397117,-0.4080423947301155,0.9584165897662783,1.308121516337002,-4.0913610431303695,-0.13418576247447134,1.520616002725582,2.5142125621338223,-4.705113454473763,-0.9193275299684329,1.5371552367955694,0.6423555969202223,-4.011514708544723,-0.3284690410757348,0.595866548336072,1.6055565142868478,-1.3768031197338333,-1.200844994993153,0.8921866359669268,0.3308147063146185,-2.886746448294846
person2,0.390110967582155,2.7244852412217906,7.094725629045993,-4.1074042604046825,-0.6327344307196259,2.0121673403811724,2.2204585846829525,-6.14946906310916,0.13376972440090462,2.102822856071613,4.440738314028898,-5.392507262703536,0.14918230168343788,0.587032234589323,0.9476595390513841,-1.7019069909646656,0.07534942286752858,0.6572979274983319,1.3625048052978117,-1.2079996914599564,-0.284118625102357,0.6759034421145368,0.8128598092862769,-1.5798415328208177
person2,-0.6237084038212999,3.039957594529084,7.062797228800315,-5.342967210172452,-0.21821781682211136,1.9400671767417064,2.1967624707268,-6.148605916266942,0.5592252314854628,1.8107938430467294,4.456068280525658,-5.429244575326414,0.2687088470546159,0.4598740962068714,0.9149829009250602,-0.5717887017685206,0.3932242943084377,0.6092583681901185,1.3550594679319046,-1.2525236314741484,0.3965808238029779,0.658702227404857,1.894095010978141,-0.4489265839498511
person2,-0.6503362156488373,2.508501986079633,3.2873146209996684,-5.3409326571987075,-0.46470364524816177,1.366170193905249,1.7938790659934083,-3.9963270714426353,0.32675892543267826,2.153721706517631,4.479566006596592,-5.4029346512057135,0.42163281160423854,0.6439051565051366,1.699973212074853,-0.5266819001249025,0.045937940253434645,0.7156816082529974,1.1284432386791179,-1.184243269929914,0.8232542890867642,0.9098733584408321,1.970093670499308,-0.4118215057526971
person2,-0.8480636159610773,2.6281353311291507,4.46378579024856,-5.4052247171567895,-0.7849500748410498,2.2205150638158795,3.104306405914976,-8.735856465176644,0.509452677781805,2.469140902950364,4.495079278266832,-7.096292871471384,0.012485989896116764,1.304952866441437,1.6931949746497152,-3.5823420922419436,-0.15222676183705786,0.6694328933250884,1.1789218276190874,-1.2111452573169106,0.20207796493710053,1.3145294926107185,1.9713770987518298,-2.595580944915579
person2,-0.28550126939594567,2.594553366466765,4.5111969854576195,-5.3956231360466465,-0.2945199113971094,1.9837781786002655,3.109479782638147,-8.713887101029488,0.21241333404657123,1.7380555706025544,4.485167909699606,-7.104965329775059,-0.35363203616788913,1.1865706103705507,0.9778085379129958,-3.6074051730106524,-0.16914619361112396,0.6544419863951061,1.5350384462156088,-1.3256704248195723,-0.5948823100081135,0.9201143655270634,1.1902332886426943,-2.648831182848534
person2,-0.31311176991730494,2.029398946769063,3.3103534810048885,-4.517811251456663,-0.2926913943615854,1.418113104658459,2.000601151219756,-4.722237436185559,0.16388712665669322,2.268540811032852,4.391937463421243,-9.94190202142585,0.06090331919512103,0.6101208797234872,0.9599770820059491,-2.3175847155574427,0.16798044607097248,0.7863566209682337,1.5582619776830198,-1.322473588045296,-0.05049594958946744,0.8724991460549298,1.76889028700826,-1.740352620538979
person2,-0.971503238817415,2.61544416231988,3.411568527659729,-6.184334872959954,-0.5884471122375534,1.6472424383651179,1.9830349247598489,-4.719441212733794,0.5363682372746366,2.3764131960390817,4.40184860594774,-9.923779083898687,0.26626717352464646,0.6277112097745025,1.4738008526575261,-0.6564765699326708,0.2018673363983254,0.8437043838857137,1.5630643536733975,-0.9434979862518112,0.7740629016968374,1.0107413574329542,2.1687894914823205,-0.8355830161966095
person2,-0.3110835781267097,2.30520848419193,3.4244212013836277,-6.165987324958899,-0.6908252200832253,1.413277564892922,1.4982845951332742,-4.51598302095248,-0.05026202859465893,2.8516506625727134,4.540702361596416,-15.261981087627017,0.11106246179866416,0.876742840440665,1.5148767205362432,-2.7985150302773865,-0.15368398193986277,0.7018987607672262,1.2222864592863436,-1.0875656745322593,0.23441733952584104,1.2742437428646982,2.15029086382294,-1.7120954847073608
person2,-0.2849521811181056,2.111868051161268,4.255661973413929,-4.617081119904689,-0.46597834919080583,1.373676961402766,1.589641511151518,-3.6145789041804472,0.05985833692288291,3.178758339666736,5.913437550331451,-15.233817904330026,-0.653478035463747,0.9773436254618164,0.6775621857862535,-3.3311015971128635,0.8060297006336542,1.3887709635125314,3.469466321771343,-1.0485730077942088,-0.28670943194826237,0.786662016425108,1.4973165532293176,-1.6926159140858343
person2,-0.2951707371545686,2.1462718978915336,4.2184789272750916,-4.601256909805781,0.010942888162228933,0.9293423502821638,1.548842687069588,-2.4043615506134843,0.4710308584769667,2.149216672798653,5.915792039625712,-4.095122270814204,-0.6700199461511244,0.893314252298589,1.2924999232545926,-3.2746828728267836,1.7141322999149093,1.2980279379430768,4.049463395299209,-2.5003833554279122,0.18795780730129127,0.8352460133881491,1.5076736233485775,-2.0051906888709543
person2,0.05432461182625309,1.6489773152624598,2.4583312999934965,-3.952696505147438,-0.274426872647647,0.8957561204994287,1.403846653692604,-2.702891832490423,0.31240352577812364,2.109157580709984,3.205290491614966,-10.957150175949721,-0.2599678330175339,0.5865043928020078,1.2554658256925946,-1.4319175494872256,1.3925620155648586,1.2736976678840084,4.019744011417195,-2.4521181614683125,0.33125687894148853,0.6864500753746778,1.3393297657477996,-1.9390928206091689
person2,-0.3645766302841567,1.9011238892318065,2.4813377672783408,-5.167669183995041,-0.31794632780651566,1.1226098421359858,1.3931162170272016,-3.157456136170904,0.338566140119234,2.0726523658582887,3.1772195153202114,-10.927794762572471,-0.0493328186898306,0.8464869983656322,1.2660237665792333,-1.6797940116475236,1.670631882513623,1.0501298923111775,3.3705703023384306,-0.3904796722837555,0.07941118971925415,0.49185887150531843,1.3341091259324294,-0.8201137143447331
person2,-0.03217943588378225,1.552355488428917,2.0319206812148813,-5.170821347471547,0.055375419596806225,0.8547764353153658,1.679780841401696,-3.1485083653336057,-0.18811692462706492,1.3356632608995935,3.1346654121093174,-2.544710975706314,-0.38688750374125624,0.9733681056910478,1.256010953709727,-1.778231039858251,1.4482722520103044,1.2047570364365743,3.363215148080124,-0.3819765576553739,-0.14047257900537286,0.40790508820705357,0.29513924675683545,-0.8225219774903529
person2,-0.3059955537683928,0.968694026903183,2.431360066912417,-2.5865093917633093,-0.06921719696434847,0.9495869914742182,2.8032739543236325,-1.5625086466021307,-0.46580076461471914,2.605706565571653,5.1879267120693635,-10.8339249105503,0.35042248144379673,0.9253983628187779,2.3588728707784576,-0.4468392343004926,-1.4652870569427336,2.200621472461468,0.36643835448291323,-5.674750084326798,0.7329490798321321,0.6369772251792168,2.417207115431062,-0.1754775277742822
person2,-0.4575680843913139,1.4121413622081853,3.2052923635085473,-2.927931363960961,-0.24014996147646406,4.5316799980737255,5.026335440512186,-20.886049757822462,-0.7608630797931596,2.544436917234458,5.184201594389905,-10.815421230289353,1.3803521674520622,0.790550355273665,2.2891976679478176,-0.31913301941796807,-2.8023109479025354,1.536960721927952,0.3459535214974573,-5.650191414942555,1.6880530437612333,0.8228646223124527,2.8343329556405132,0.22221916599914607
person2,0.21570937180917016,1.6039212815981716,3.358888703896496,-2.9385481406391962,-0.3258837580129302,4.5783254901119,5.0183876045506715,-20.841481468534113,-0.6865615054903198,1.269667854176672,0.9245500645737739,-5.802239460001137,1.1905302243935256,0.9988249171261653,2.32187844452466,-1.3912830963425646,-1.2547240789087586,1.2983621127266511,1.0344384735569137,-2.930954736207452,1.5820158743437172,0.9469493414469945,2.843168497652898,-0.7193676697379482
person2,0.38991410956980876,1.8485925077700478,3.718336444657017,-4.146838840544219,0.028318214809987963,1.7030183387499263,3.3182337631469903,-4.2458003994495375,-0.010832767702001948,2.4397816727475616,7.888715242097756,-5.837769617731886,0.19124976359766196,0.9742907358919719,1.9539066807494805,-1.4122447502112416,-0.29528117361128436,0.9081566200696903,1.3652537408154417,-1.9681233821731177,0.09562328728698749,0.9608660766576058,1.5201004839328,-1.5973301982345764
person2,-0.46965316200648377,2.3262125234698545,3.6233793929271956,-4.643803570000941,-0.12960479994861543,1.9263080731767146,2.615762988707252,-6.211067696301722,0.8428490936690305,2.13162038979534,7.869984480161061,-3.724887728681868,-0.09621484743309257,0.6308706248594378,0.9294377854326241,-1.3972187751335177,-0.7966006585235229,1.0085657133917734,1.3336184145512013,-2.334115012632033,-0.6161841559973936,0.49986461208826255,0.22200373481474617,-1.5758316660944867
person2,-0.3743700910294592,2.6628770425785064,2.8326014908729267,-5.014060353905439,-0.8724894605916712,1.7892760307412132,2.6246250012527566,-6.2183108323810234,0.05645743754703238,2.730406685568519,5.087144002446071,-11.671668932686872,0.19116153074169603,0.47102465034523305,0.7794087034178464,-1.0916297183969812,-0.09254069157879757,1.202665160336824,1.3916096675081853,-2.361627910371144,-0.43300966809808195,0.5124410129505328,0.4935473739656665,-1.5581260630042324
person2,-0.38828906425252097,2.930374473798019,7.419379893525899,-5.01552551631779,-0.6499456004891391,2.248440903448249,2.79554220670925,-6.660381454687031,-0.07157001513624987,2.905383431054816,5.069394957514282,-11.689291588936815,0.3128001268096747,0.2947795160381257,0.9353318471535929,-0.44202750895047604,0.5419321010610076,0.45750957116675867,1.388039185515611,-0.4549624316769918,0.03796519969487699,0.3744100597267292,0.5382112000544537,-0.9417357338630502
person2,-0.17658431250983564,2.698986782417976,7.44705575157278,-4.611851627108399,0.015724447269448508,1.8881860976513638,2.8156333430564486,-6.644361410478828,0.039229838415462084,1.7297302416742046,4.487397242231793,-6.238027006815939,0.07825159071916354,0.6582211027262054,0.942855858307986,-1.323518016476662,-0.016319468421030783,0.7838669897383732,0.8665477747486029,-3.0109282967215796,0.13032427641602717,0.3915729000357872,0.48245327264595544,-0.6531007265257885
person2,-0.36859579388237645,2.3332889912886072,3.0958238295162284,-4.626498210348535,-0.3948433483266423,1.6169436638748693,2.1272214041958635,-5.389358528293557,0.1907004180293506,2.7200365571810208,4.968984113433426,-12.186868844502806,0.21465736502612573,0.7464062736409227,1.2440672231817291,-1.344822147359103,-0.7073424748598153,1.1841692728393112,0.7030595653199703,-3.073236584055399,0.14796399179619618,0.7384238823245506,1.8013658464154958,-0.7271958738761312
person2,-0.8871204280817072,2.562698883416784,5.588510324390124,-4.631947062636137,-0.5927420610560881,1.9411318757037532,2.1766103003913106,-5.393482056165186,0.4299149776588601,2.840851445939503,4.98958558762787,-12.183440212648055,0.3712041830398952,0.5441833469509803,1.3598154957795074,-0.44419885964249994,-0.355313032157503,1.2200910278493504,2.061448559376102,-3.1128231160149795,0.08377169590777274,0.9291678996547091,1.8011229259508958,-1.1114497505689194
person2,0.37404851038261816,2.359586492715099,5.53671995453505,-4.655861560493171,-0.520263276522461,1.360015005971951,1.8550476771995326,-3.803767764027655,-0.27809910876969707,1.5784059258851904,2.9171060168486584,-4.5059478159035,0.17968504921437617,0.5197079943769635,1.3376557977866594,-1.4056991300873771,0.38490651958039773,0.624658674134947,2.149104087062111,-0.511538042994746,-0.37109318211107695,0.7160708996213797,1.7864437298594258,-1.2476802954863464
person2,0.2528337624650664,2.287559535191336,5.402174854409455,-3.98226543716942,-0.41998745928327164,1.5557437277346742,1.8163953449041064,-4.97877151584725,-0.20019665020497943,2.429034386115717,4.48999758433913,-7.887117620529036,-0.17438154905187334,0.5589638374757424,0.8787980517394444,-1.4143951852897725,0.059774166734615115,0.8030549316801465,2.154225494937972,-1.0369849915551264,0.1791051768386978,1.0853453133971078,2.6588839881328252,-1.2710050522452088
person2,-0.8535417274930398,2.279813156741131,5.396634442845698,-3.965654081950955,-0.23126056380479917,1.7244186760715825,1.8027059493476487,-5.409922493871991,0.5377196668476191,2.3346026516501333,4.463042171536345,-7.910658654571486,-0.3771702796273555,0.6405651779953215,1.5122550274585078,-1.662957961857613,-0.3121743435728271,1.61133854563238,4.009239131461371,-5.527637723859818,0.880781939794987,1.4173439434588755,3.681982580159298,-1.2427950102027616
person2,-0.11796113816258655,1.7616092000473234,2.3394179964265778,-3.4600596151404863,-0.5533895445988575,1.6868291826033377,1.620930264036804,-5.4147990055579625,-0.09819433609895661,2.336265218876356,3.41833606312507,-12.885421694459993,-0.016252645444239384,0.6618648546613926,1.535521721968786,-1.6577985406655746,-0.409144220631873,1.7701861032196828,4.104255966157464,-5.530391898684978,0.5143534832612024,1.2209099576952551,3.7085189994862575,-1.205464853557035
person2,-0.09727964643298515,2.138006278342152,4.187531866269559,-4.442393522664713,-0.5840988674252641,1.9785214764644758,2.0462839377282362,-5.270167255430971,0.24837314093964621,2.865321479617735,5.292468401769229,-12.91921400208969,0.40825617891569416,0.5715238355470106,1.38212980751882,-0.4370276052020462,-0.18597931249533153,1.1263687745486992,4.067982031999423,-3.1793588916689965,0.4188996935142406,0.6372758705139965,1.470232843931614,-0.5615574582909441
person2,-0.4279578412626349,2.4550049601167205,4.203610338572997,-4.975106459829089,-0.04445092310682648,1.5595923369471973,2.0657521049613745,-5.274953920604968,0.7358308218633091,1.9960053337066377,5.256380946395391,-2.999388409134096,-0.10363423680599126,1.3411427659380464,1.4000949260106035,-3.770948830068127,0.20411286806118845,0.6194082201423637,1.7137692857899731,-1.24438140343966,-0.06543351266369886,0.9979588526312904,1.488428611768413,-1.817818064991485
person2,-0.5730200891010928,2.4636005069973304,2.6992107287293754,-5.018287785283303,-0.5993604874256866,1.6099036672274254,1.8015846060646787,-4.944409633917031,0.34522525687411193,2.971141759137638,5.327708361063906,-12.477376444654146,-0.37522995959485667,1.1408095232636581,1.024771749133551,-3.756522483973095,0.49652080168132895,0.9031316392918934,2.713245580043891,-1.2550224168340307,-0.37006410130166245,0.7748468612851684,0.9564495028954064,-1.8336712700623305
person2,-0.8503156237936507,3.129850682468832,7.058972816728965,-5.490900439788192,-0.7411870689585486,2.3334713242669722,3.0988792515677317,-6.204811484302368,0.358904081197985,3.121989026903327,5.30094786837767,-12.427013078595708,0.15001243709967216,0.2800727009938454,0.7461837091870847,-0.7481239736107831,0.6975258965958373,0.8187680186500942,2.709119269884895,-1.2326908451277145,0.46092270444694317,0.6328112505757931,1.2335169521598537,-0.8521187494417545
person2,0.14915668172975094,2.8077743737172827,7.07835153709053,-5.4640392610471356,-0.33390054711002654,2.104327988917945,3.1163667973128506,-6.22946848399909,0.12412812288649976,1.691151998703891,2.4795747640041785,-6.412852238937443,-0.09488500808472088,0.5283595286584654,1.3437311458528791,-1.486744907024379,1.3949809184208564,1.0845319144110865,4.513316224316643,0.11594800297128785,0.24187840740899727,0.7414196536613804,1.2440117575997705,-1.4349116826780326
person2,-0.28607764630672977,1.8290758648047514,2.6036532134207557,-3.4355419440858053,-0.38651399957323734,1.5586318411135989,1.6364024513016542,-5.132425883360192,0.3920146891576954,2.405539517937141,5.21054429874831,-6.1164369911556085,-0.5180628326078396,0.8620836442988116,1.3407565111829989,-1.883360566840235,1.9935377395716416,1.1329023392820003,4.536501068403419,-0.1646393526942232,0.201054093145493,0.7066214370966204,1.4837965501058077,-1.4416254527523327
person2,-1.3322122032221757,2.128740928997269,2.3281028384712856,-4.441995273208194,-0.43590219943647707,1.8655263518036382,2.565742274216386,-6.948568434549113,0.667442813392224,2.2919193539271894,5.185249101406214,-6.115578253174578,-0.3133438876432193,0.8646515222078762,1.0209195388487295,-1.8896997459567455,1.0643769225815358,1.2430660631207013,3.987730939320528,-0.8314117959363031,0.4605007613912302,0.5592992430825259,1.4748760205857765,-0.5968081751805124
person2,-0.11412416048357482,2.0878007104269027,2.3212955093080003,-4.440893511115912,-0.3820037824601771,1.4784109553564269,2.5630626236338436,-6.941899754940234,0.7230464420332056,0.8858053963371137,2.1330583078955536,-1.4223446151841255,0.3948530811688194,0.4306176839198815,1.251050647111868,-0.36511181157178324,0.740290330412141,1.168371204977846,2.8907604352235605,-0.8815579310912156,0.18135211478444513,0.45486388543834116,0.848257577722414,-0.6121271056928809
person2,0.24102721155910284,1.4447674632783372,2.0001695551590055,-3.2232656213449156,-0.1384984773586569,0.38683884657930717,0.984746837887507,-1.0073410935359273,0.47960093679372456,1.0970569617837922,3.0342007954099968,-3.1588145549706392,-0.08255206501787778,0.8621850999137926,1.273500748679817,-2.43788002100728,0.8736778467128721,1.3483895175811504,3.121520850806616,-0.8947712793952876,-0.2453165974560379,0.7336739879739143,0.6486690641705584,-2.137222009247485
person2,0.3718994994629314,1.5084347706109107,2.445819655206466,-3.191230719695282,0.034506580681901766,0.5106729050608219,1.006818031519687,-1.1384261552755421,-0.10359440328804144,1.3680429491538322,3.029886155364776,-4.43911846416133,-0.1817109892913778,0.8409472670893624,1.12279103625022,-2.4725083694467016,0.20994713367993195,1.3841880231911712,3.107193645469807,-1.689576091794583,-0.13497722293056294,0.9392929904722056,1.6306592750467055,-2.114209058231837
person2,0.39745448274171336,1.4066454443835328,2.42541195037522,-2.3122226785536957,0.03333446289611007,0.5208188687858408,1.110490517201875,-1.2076055904212302,0.1608660202120631,1.2317233618011107,1.9573762890366166,-4.38812756799587,0.1627706971064709,0.9658090288980716,1.0956473576968593,-4.269043974691517,0.0706769658727468,1.13151855578697,2.69839233704027,-1.6504071300053194,0.1388402386125306,0.8949396812931669,1.6426269375260694,-2.495286190377267
person2,0.213832092317614,1.2805733508079795,2.0545154210588263,-2.3302693030636807,-0.20587532952944246,0.8680064534262814,1.0736354847580123,-3.442309044063326,-0.17329126557099592,2.0909911591367236,1.9887283957290047,-10.718257515065927,-0.39502550740166303,1.4504614592038163,1.163748153232688,-4.297128588929243,0.02125496541233963,1.072747748096827,2.4938426401053877,-1.8129278666702278,-0.416928733555432,0.9752685007122106,1.640607991699331,-2.49274970280177
person2,-0.12113906148306627,2.0171605381042186,3.434258423709895,-4.186502042811734,-0.259168796303761,1.364310039158835,1.5116057524388162,-3.4787621690669095,0.06514715401030653,2.692439526358534,6.076725480665611,-10.67431461532109,-0.0875996793242802,1.319720088700068,1.5822099269024732,-4.276278962136194,-0.15669068495667005,1.1479839092991027,2.098390194955908,-1.7825722632172507,-0.17168325438910662,1.016263612364355,1.6892073223467075,-2.506713611295921
person2,-0.9895746194491014,2.271740106437168,3.469843230070257,-4.405057324331755,-0.2646710953767138,1.7466701934044322,3.2500832869620955,-4.935907376944005,0.8236855178549195,1.8836537613930409,6.072528954821674,-2.3351464395474464,-0.008925869702509304,0.9593432135068565,1.5749990414543074,-3.2473541846544265,-0.03978262469981602,0.8363183028328092,1.9564202066656036,-1.5632755878077298,-0.10062536506252844,0.8706798391254477,1.684577953776715,-2.047408103255365
person2,-0.3484292002314549,1.7837019892159491,1.7408009378507958,-4.459913589325576,-0.45620404780671747,1.5034601386226003,3.253770262584236,-4.988673576710714,-0.07891538574051819,1.5232451604837423,2.7749948783102143,-6.696815726666419,0.027796378511435054,0.9841759832887439,1.5108025965657599,-3.2841053353968572,-0.05030031745140502,0.9562439274991456,3.134642457972768,-2.1849307308208745,-0.04949131202482518,0.9507004469634663,1.4737273468277783,-2.060685683514854
person3,0.20451680900159247,1.9457505317101524,4.236367411137155,-4.9085114938727274,0.212335044388444,1.9861712557997235,4.973310719100994,-4.129363064440201,-0.5194739107912266,1.3553059615285694,1.7513115285511456,-4.338790338089652,0.06386858357523506,0.6762376305286115,1.8821142355183467,-1.0696913122948133,-0.0848459076734428,0.9287954851093632,1.0063324258299913,-3.6855997148819544,0.5220113673667888,0.5099208675767622,1.4209353270780942,-0.5127988140982948
person3,-0.024982466250566455,2.4313726989976625,6.395386161902257,-4.9056387609050205,-0.17089571164580813,2.436586108193849,5.016889325312152,-5.443443663540823,-0.5591716069014504,1.5732109144224258,3.348943804624207,-4.404402735118382,0.1975791390430841,0.8970004991944582,2.005519092748427,-1.0486830905199607,-1.318216940818452,1.3731155654269935,0.3686967863457493,-4.146178214508691,0.6664540860325444,0.7034031368374192,1.6837647997077623,-0.7032314805303516
person3,-0.1518891918013531,2.1295298876505973,6.401963405246182,-3.017508045153977,-0.5571094002711089,2.0604627158604445,2.8286852154410544,-5.425296523465496,0.35548572160400277,2.2212521134987284,3.7524558129047523,-7.062098088424621,0.4363831936464434,0.621035350302473,2.0467166566775576,-0.660174014160568,-2.2700855946704466,1.1708611367931283,0.3568069051270844,-4.104347595508056,1.594603730792833,1.1293341698333512,3.0158160367532028,-0.6920416553624259
person3,0.0658954991343115,2.056074793234841,5.205687060415623,-3.79118358630223,-0.10568822035636372,1.6953630298807854,2.8557572439888887,-4.995691527936669,0.30212947404045626,2.138149339876178,3.7617700310328575,-7.082651046056751,0.9748264075665928,0.7321302407976582,1.8973013473688582,-0.47856410739311517,-2.5186377203178645,0.9276904978602766,-0.8436355309655591,-3.9545853177349937,2.3909680370737814,0.6501479053370396,3.1659556068025707,0.8092058850748117
person3,0.05107037239879008,1.951521279709346,4.1297028577727595,-3.711577951264727,-0.10074456132647316,1.385683174971213,2.027604267118796,-3.210366601212724,0.4248504083958787,1.9112124510133452,3.1339282244667275,-5.863616686088272,0.9492423549907171,0.8545381883149696,1.888652701533154,-0.5013828991532437,-2.279529665109219,0.8011389478171183,-0.8565573981288281,-3.980817321355382,1.7750399968288304,0.8182593778205016,3.1926870195493744,0.8388207410681803
